"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"A_24_P140569",-1.53038056923076,4.82235926538462,-6.15847147962602,1.35131036223769e-08,7.63627741980015e-08,8.95970667462339
"A_24_P66679",1.67769824230771,4.92908122692308,6.15832661271775,1.35221961864254e-08,7.64015259901782e-08,8.95904795565117
"A_32_P14457",-1.46351269038461,3.20829950288462,-6.15744197864992,1.35778511187909e-08,7.66906286836798e-08,8.95502562624262
"A_24_P321709",1.69253728076924,3.17046060192308,6.15657828972054,1.36324060163297e-08,7.69606168218328e-08,8.9510987931892
"A_23_P137046",1.13173298269233,7.61167401057692,6.1562279097556,1.36545992788121e-08,7.70604535492212e-08,8.94950583534566
"A_32_P155776",1.49638904807696,11.1915268125,6.15617296023555,1.36580830391875e-08,7.70673906451874e-08,8.94925601821232
"A_32_P107617",-2.6659022307692,11.7097239903846,-6.15530958600127,1.37129354465796e-08,7.73386029319305e-08,8.94533099511697
"A_33_P3363245",2.34318384423079,5.01524771826923,6.15522769386912,1.3718149520649e-08,7.7355246628892e-08,8.94495871513939
"A_32_P175539",1.01927777884618,9.11774673365385,6.15492266808099,1.37375877105854e-08,7.74393075051024e-08,8.94357209450488
"A_33_P3251163",-1.87514482884614,5.40010469903846,-6.15412779203824,1.3788369857177e-08,7.77127529806896e-08,8.93995880871755
"A_33_P3265419",-1.48823504423075,5.58584697019231,-6.15346979001629,1.38305474133936e-08,7.79247737319981e-08,8.93696787979808
"A_33_P3209696",-1.53958552692307,3.51744533653846,-6.15168194715674,1.39457899840377e-08,7.85444139423364e-08,8.92884205007649
"A_23_P213959",-1.10155449423075,6.33856581057692,-6.15165679351778,1.3947418091741e-08,7.85444139423364e-08,8.92872773351031
"A_24_P21410",1.09804936538463,5.75540035576923,6.15153156472029,1.39555265038745e-08,7.85771310298045e-08,8.92815860536052
"A_33_P3391970",1.41806053076925,4.83166110769231,6.15128817116654,1.39712992253888e-08,7.86529844238252e-08,8.92705246861023
"A_33_P3709150",2.22545720769232,2.93108138653846,6.14904131064459,1.41177351214126e-08,7.94642746015555e-08,8.91684226051981
"A_24_P244952",1.06738639230772,8.64554913461538,6.14789490128338,1.4193032145031e-08,7.9874945310108e-08,8.91163340948508
"A_23_P101683",-2.18364530384615,4.30448116153846,-6.14672387583734,1.42703543784483e-08,8.0296876332263e-08,8.90631318332875
"A_24_P142118",1.44579011346157,8.75984590865385,6.14569900729898,1.4338366330087e-08,8.06662897072683e-08,8.90165737095669
"A_33_P3212989",1.57981076346155,2.51435694134615,6.14521303925596,1.43707274606524e-08,8.08217467567426e-08,8.89944982410491
"A_33_P3240966",1.08462050192309,3.80401006442308,6.14491250439898,1.43907763898198e-08,8.09211892306647e-08,8.89808466269386
"A_23_P313389",1.03391375576925,7.66665056057692,6.14458520270877,1.44126422991252e-08,8.10041683181511e-08,8.89659795026991
"A_33_P3320159",1.73095771923079,6.14471960192308,6.14425843908193,1.44345049071137e-08,8.11003749572433e-08,8.89511371905058
"A_24_P398147",-1.09454076923075,8.67976416346154,-6.14328872558667,1.44995775325729e-08,8.14525979944025e-08,8.89070928870052
"A_33_P3383796",-2.29623283076922,6.45020122692308,-6.14172791894518,1.46049228072887e-08,8.19770240265272e-08,8.88362080513895
"A_23_P48740",1.23163788653848,5.68181152980769,6.14050296074829,1.46881279806914e-08,8.24034595050014e-08,8.87805818817177
"A_23_P116173",1.22617037307694,7.17903326153846,6.13993644288022,1.47267663872118e-08,8.26066713839943e-08,8.87548576932643
"A_33_P3269548",-1.80628936730768,6.34030253173077,-6.13972031804274,1.47415331888377e-08,8.26759358480784e-08,8.87450442883246
"A_33_P3279861",2.20067777500002,6.57066958173077,6.13931391171777,1.47693405454648e-08,8.28127946149389e-08,8.87265913669067
"A_33_P3277784",-1.92744223846153,3.51953155769231,-6.1392928791306,1.47707810539532e-08,8.28127946149389e-08,8.87256363957533
"A_33_P3259028",1.28037462692309,4.32198833076923,6.13864427440551,1.48152715784304e-08,8.30306597242006e-08,8.86961876698041
"A_23_P153867",1.50541154807694,4.64939337403846,6.13862017419855,1.48169272538286e-08,8.30306597242006e-08,8.86950934716731
"A_23_P140384",-1.76736900769228,8.61503034038462,-6.13847579833436,1.48268496397189e-08,8.30726440312265e-08,8.86885385578458
"A_33_P3336302",-1.4258032826923,3.43774722596154,-6.13599879664389,1.49981071729897e-08,8.39071551413737e-08,8.85760897110682
"A_23_P350001",-1.15001015192307,3.34126774326923,-6.13534801939467,1.50434235383722e-08,8.41343826590603e-08,8.8546549818452
"A_33_P3317168",1.22543467500002,5.59634211826923,6.13460970703014,1.50949986491086e-08,8.44090199284276e-08,8.85130383454531
"A_24_P87114",-1.96912046153845,6.04517265576923,-6.13211051376117,1.52708767083983e-08,8.53506178095451e-08,8.83996158554516
"A_23_P155979",1.59619603269232,5.03252535096154,6.13063314210558,1.5375792754786e-08,8.58948723217603e-08,8.8332577604794
"A_23_P413303",1.16511174807694,4.77631520096154,6.12997510467183,1.54227517305649e-08,8.61431245761274e-08,8.83027204914415
"A_23_P53891",1.03099372115388,9.71654235096154,6.12920681217267,1.54777575041192e-08,8.64080001246625e-08,8.8267862692624
"A_33_P3357431",-1.40206782692307,4.62198635769231,-6.12575410448994,1.57273483131138e-08,8.76582337171318e-08,8.81112371657518
"A_24_P63262",1.2471373769231,7.74907603076923,6.12534344206736,1.57572969654611e-08,8.77965252111419e-08,8.80926110196438
"A_33_P3404281",-1.2139264576923,2.78868709615385,-6.12483281959159,1.57946138192764e-08,8.79901049844075e-08,8.80694518741616
"A_33_P3357573",-1.80611397115383,6.65160642211538,-6.12409647520319,1.58485799809246e-08,8.82255789860522e-08,8.80360567788864
"A_23_P78372",1.02344674807694,6.66438221634615,6.1240811044193,1.58497084276157e-08,8.82255789860522e-08,8.8035359694876
"A_33_P3221665",-1.88898833288461,4.74733061240385,-6.12408002961506,1.58497873373708e-08,8.82255789860522e-08,8.80353109512085
"A_33_P3279526",1.31504328442309,2.91711286086538,6.12376687372399,1.587279503861e-08,8.83262392140389e-08,8.80211091265348
"A_23_P120428",-1.00696027692307,2.67075260769231,-6.12376355743007,1.58730388641091e-08,8.83262392140389e-08,8.80209587322723
"A_23_P71073",2.02477321538464,6.55955439038462,6.12368148332801,1.58790744139243e-08,8.83310660197193e-08,8.80172366757572
"A_33_P3344574",-2.12832550961535,15.3751295721154,-6.12312342528813,1.59201727547768e-08,8.85452758341255e-08,8.79919293964404
"A_33_P3306159",1.06215838846155,2.67442059038462,6.12308768191379,1.59228086524998e-08,8.85455292286319e-08,8.79903085133916
"A_33_P3369520",-1.05517319423075,9.86086675865385,-6.12293558958562,1.59340295186656e-08,8.85935151328149e-08,8.79834115123984
"A_23_P218892",1.02174329423079,8.34285745673077,6.12225496689671,1.59843390753779e-08,8.88154523104098e-08,8.79525479938908
"A_23_P47579",-1.78994917307691,4.54729495192308,-6.12197683907835,1.60049424327044e-08,8.89154797947562e-08,8.79399364760935
"A_33_P3292230",-1.62192074692307,2.50277948230769,-6.12064353614212,1.61040756197261e-08,8.94226148325372e-08,8.78794825208483
"A_23_P53588",1.45009249423078,3.74048470480769,6.11943305668393,1.61946002629174e-08,8.99106741574313e-08,8.78246029633791
"A_23_P40049",1.01927176923079,6.24558439807692,6.11929199928036,1.62051816637473e-08,8.99548107846498e-08,8.78182081722712
"A_33_P3285540",-1.65486224999998,7.72945346730769,-6.11843522770045,1.62695986932949e-08,9.02830669046916e-08,8.77793682131207
"A_23_P1029",1.4511574596154,4.90991171057692,6.11644005087724,1.6420586597698e-08,9.10913521046918e-08,8.76889310005935
"A_24_P159635",-1.01342614807691,4.44896572980769,-6.11510283059972,1.65225541894158e-08,9.1642133677884e-08,8.7628325410415
"A_23_P3849",1.42277680769233,5.76273133846154,6.11423086213337,1.65893803620273e-08,9.19829341306047e-08,8.75888093779836
"A_24_P49747",1.25033991730771,4.76772819134615,6.11411054780411,1.65986219187482e-08,9.20192496024277e-08,8.75833571600917
"A_23_P164468",1.34325622692309,5.80789709615385,6.11390276504412,1.66145940205859e-08,9.20928599652488e-08,8.75739413034885
"A_32_P40463",-1.05122845769229,6.0455468,-6.11336367120246,1.66561043624061e-08,9.23079791537172e-08,8.75495125043227
"A_33_P3306802",-1.09261231153844,6.24248906538462,-6.11328675430731,1.66620352994499e-08,9.23258798251086e-08,8.75460271324736
"A_32_P809810",-1.03135697307691,4.87621179807692,-6.11151100575704,1.67995401138272e-08,9.30576372890866e-08,8.74655675765355
"A_23_P161352",-1.14450066730767,6.54851892403846,-6.10743097370117,1.71197243657548e-08,9.47084541179147e-08,8.7280742454023
"A_24_P136866",-1.0588923403846,6.48998405673077,-6.10616232730621,1.72205018255543e-08,9.52043367140423e-08,8.72232848202471
"A_33_P3221859",-1.6412163153846,4.78924968076923,-6.10456419355447,1.73482845737347e-08,9.5864276040086e-08,8.71509126101831
"A_23_P64721",-1.53252580576921,8.83291433942308,-6.10338974942762,1.74427849352749e-08,9.63553195608436e-08,8.70977331162515
"A_23_P28466",-2.14423007307691,5.61030648269231,-6.10261351887335,1.75055215168401e-08,9.66706368352415e-08,8.70625876281266
"A_33_P3209030",1.07097106346155,3.25596064903846,6.10219164548806,1.7539711350473e-08,9.684379794754e-08,8.70434873055433
"A_32_P88415",-1.11426449615383,6.93773750769231,-6.10073845021202,1.76579865912902e-08,9.74653569594824e-08,8.69776986799012
"A_23_P9392",1.07886440884616,3.35620736211538,6.10036383999088,1.76886031362348e-08,9.76185858905252e-08,8.69607406455326
"A_33_P3354858",1.02132095576925,5.61863250096154,6.09944882853343,1.77636061140184e-08,9.79692397217637e-08,8.69193215532992
"A_23_P32078",1.59546831769232,2.55467377307692,6.09893901839864,1.78055307205368e-08,9.81687833258244e-08,8.68962456681666
"A_23_P38537",2.04526880769232,4.23466648846154,6.09842493208079,1.78479056404058e-08,9.83548216195376e-08,8.687297715696
"A_33_P3268622",3.19670565384617,5.27191484615385,6.0982027490553,1.78662503801916e-08,9.84400446076868e-08,8.68629210253807
"A_33_P3307177",-1.6688259326923,5.10299223557692,-6.09747935312812,1.7926106937057e-08,9.87539264189231e-08,8.68301809180501
"A_23_P170978",1.01816459230772,8.84844154423077,6.09539591603202,1.80996040116919e-08,9.96615276951779e-08,8.67358971730951
"A_23_P400298",1.23994214615387,7.69508310769231,6.09528594181392,1.81088078531233e-08,9.96961473414906e-08,8.67309208325235
"A_24_P167970",-1.55925310961537,4.96052606826923,-6.0950437362869,1.8129094506361e-08,9.97917612739029e-08,8.67199611674254
"A_23_P312610",1.07695343653848,4.89169006442308,6.09205632890845,1.83811615081359e-08,1.01111350770863e-07,8.65847997191519
"A_23_P307968",-1.47064459999999,3.48076128461538,-6.09184675752725,1.83989733783665e-08,1.01179553892005e-07,8.65753191143862
"A_33_P3302777",1.24336009038463,4.4027594875,6.0910875011062,1.8463646457492e-08,1.01469907854735e-07,8.65409731220442
"A_23_P204423",1.08610129230772,9.88605273846154,6.09066930970979,1.84993633302308e-08,1.0161718411012e-07,8.65220565400406
"A_24_P315444",1.14257964230771,4.61714234230769,6.08949920368446,1.85996615607749e-08,1.02118893532279e-07,8.64691309421627
"A_23_P385126",1.07731389615387,6.66358292884615,6.0889541540653,1.86465643007246e-08,1.02327100255526e-07,8.64444792115147
"A_23_P106362",-1.44428041730767,8.09563447019231,-6.08867922483946,1.86702667415145e-08,1.02440726809822e-07,8.64320449978332
"A_24_P73577",-1.14065064807692,2.69115716634615,-6.08789832393014,1.87377523733054e-08,1.0276152565004e-07,8.63967286836707
"A_23_P314101",-2.21485274230766,12.1933592442308,-6.08764517407464,1.8759681147055e-08,1.02865284031084e-07,8.63852804227279
"A_33_P3402635",-1.63201163846152,6.04386314615385,-6.08728912997755,1.87905657655523e-08,1.03001589089781e-07,8.6369179333712
"A_33_P3302652",-1.01283556153845,4.52740701346154,-6.08497181866501,1.89928049689844e-08,1.04043437861345e-07,8.62643964622411
"A_33_P3265359",1.21632650961541,9.87234932211538,6.08462528358158,1.90232318304412e-08,1.04176727596919e-07,8.62487286731295
"A_23_P381505",1.34921785884616,1.91207748596154,6.0834390989493,1.91277462853917e-08,1.04681996681644e-07,8.61951012830393
"A_23_P392076",1.23091931538463,2.79377175,6.08269346691439,1.91937329167685e-08,1.05026312196878e-07,8.61613938275464
"A_33_P3423984",1.03741199807693,3.37490665288462,6.0820169292382,1.92537987676022e-08,1.05338124723583e-07,8.61308115991695
"A_33_P3268919",-2.90806840961535,13.1378790355769,-6.08196159029623,1.92587201710706e-08,1.05348188767436e-07,8.61283101280215
"A_24_P365015",2.55159329634616,2.78079821682692,6.0805517281811,1.9384520604553e-08,1.06002410466395e-07,8.6064584185343
"A_24_P363278",-1.49318834807691,6.44475867596154,-6.07942355864221,1.94857683354774e-08,1.06504959867545e-07,8.6013595872316
"A_23_P57110",1.3272014846154,5.30858293269231,6.07823929934615,1.95926099709695e-08,1.07037587763729e-07,8.59600774188382
"A_33_P3419988",1.96080468269232,3.10888839519231,6.07819423308919,1.95966871347782e-08,1.07042754287012e-07,8.59580409056643
"A_33_P3741835",-2.04220393653845,3.64846137980769,-6.07687054936734,1.97168146682627e-08,1.0764732084415e-07,8.58982277722989
"A_32_P101860",-1.3985780730769,9.67424237307692,-6.07636207217749,1.97631526984616e-08,1.07865854812632e-07,8.58752529343224
"A_23_P75811",1.39171320961541,7.31445835096154,6.07486858248505,1.98998767129078e-08,1.08560083893605e-07,8.58077769937896
"A_32_P76627",1.63817934038463,6.09137178365385,6.07328063129405,2.00462698159575e-08,1.09288937977492e-07,8.57360419944689
"A_33_P3381966",-1.14753122307692,3.50676299230769,-6.07261239824439,2.01081906560663e-08,1.09591562690739e-07,8.57058575460937
"A_24_P24142",1.14433010192311,10.6713517375,6.0718707896281,2.01771311970655e-08,1.09949764978366e-07,8.56723605476576
"A_23_P76102",1.03962803653847,4.94302753557692,6.0715089781001,2.0210849893834e-08,1.10112898659585e-07,8.56560189464664
"A_23_P340019",-1.06034222115382,9.12554422596154,-6.07148045128202,2.0213510782813e-08,1.10112898659585e-07,8.56547305223465
"A_23_P15786",-2.05449836730768,3.5316953375,-6.07139147710983,2.02218122202735e-08,1.10140568375655e-07,8.56507119901273
"A_33_P3303380",1.26400289038463,4.17674249134615,6.07051718231967,2.03035641095387e-08,1.10568222392283e-07,8.56112258331772
"A_23_P346884",-1.48215127692307,4.75227545,-6.07012894542513,2.03399708624305e-08,1.10748841030656e-07,8.55936925954048
"A_33_P3323822",-1.09601848076921,6.99872864807692,-6.06951423676321,2.03977463869132e-08,1.11015702607066e-07,8.55659327246026
"A_33_P3279984",-1.13585597115384,2.41191733365385,-6.06781388890231,2.05584023179202e-08,1.11849095405613e-07,8.54891530714089
"A_33_P3402225",-1.74118204807691,4.30674211634615,-6.06710219378144,2.06260154471877e-08,1.1218123882756e-07,8.54570193569053
"A_24_P95723",1.89472313653848,5.09384065480769,6.06618656848814,2.07133246067881e-08,1.12620260065824e-07,8.54156806618753
"A_33_P3333600",-1.76008729615383,4.91156893653846,-6.06566296158619,2.07634163863939e-08,1.12838769846757e-07,8.53920421785856
"A_33_P3208970",-1.54320354999998,7.49016304423077,-6.06561314004967,2.07681888604036e-08,1.12846765190777e-07,8.53897930126133
"A_23_P37877",1.01813017692309,5.5507351,6.06530058713296,2.07981533838503e-08,1.12967655241177e-07,8.53756831848375
"A_33_P3260575",1.02182045192311,10.4809790913462,6.06096366455752,2.12183539496474e-08,1.15059839514794e-07,8.51799340575268
"A_23_P18751",2.43512705346155,2.33379525788462,6.06095462492202,2.12192384606751e-08,1.15059839514794e-07,8.51795261194339
"A_33_P3389298",-1.13634264230767,7.25264932884615,-6.05917043939059,2.13945300431454e-08,1.15973552246248e-07,8.50990156320396
"A_33_P3419360",-1.03415023653845,3.93567288365385,-6.05762211594469,2.15478034845393e-08,1.16785883385446e-07,8.502915754622
"A_32_P210872",-1.17583263,2.00496424269231,-6.05624339396892,2.16851969931696e-08,1.17474657498814e-07,8.49669588625564
"A_23_P83184",-1.12357206730769,2.70698042211538,-6.0556636338682,2.17432289319842e-08,1.17770368338142e-07,8.49408060129796
"A_24_P82466",1.14144896153849,10.37006375,6.05478327054088,2.18316426209855e-08,1.1817435308205e-07,8.49010953238862
"A_33_P3362616",1.16084905000001,3.04762762115385,6.05449253032782,2.18609189245e-08,1.183140898664e-07,8.48879814694714
"A_33_P3384988",1.09114166153847,4.10758515769231,6.05252815827386,2.20597379516163e-08,1.19333442380139e-07,8.4799386301718
"A_24_P67378",1.06986576923079,6.18956939615385,6.05248979673006,2.20636382850603e-08,1.19335656249718e-07,8.47976562951701
"A_23_P142738",-1.04964353076922,5.78680453076923,-6.05178715990948,2.21351976793487e-08,1.1968701129137e-07,8.47659701241254
"A_33_P3789693",-1.09119196923075,8.29459335769231,-6.04953554822863,2.23660534555694e-08,1.20837490954912e-07,8.46644431959989
"A_33_P3218925",1.10976581538463,2.58405798653846,6.04887056496255,2.24346857754905e-08,1.21150847371815e-07,8.46344620665726
"A_23_P425332",-1.67095708076922,5.58558471538462,-6.04845854454829,2.24773139953699e-08,1.21361874001537e-07,8.46158867015208
"A_23_P93282",1.11092843076926,10.9146023615385,6.04802500433749,2.25222547647967e-08,1.21585318165674e-07,8.45963418055812
"A_33_P3332248",-1.1170735076923,2.42984100384615,-6.04768206390709,2.25578666021983e-08,1.21758337922461e-07,8.45808818153252
"A_33_P3365810",1.45948009807694,6.39420587403846,6.04648620590475,2.26824817881106e-08,1.22372991629259e-07,8.45269750245632
"A_33_P3255194",-1.28964202499999,5.1180368625,-6.04412711581066,2.29303024008412e-08,1.2365144769963e-07,8.44206472417708
"A_33_P3220406",-1.55289409538461,3.67384852538462,-6.04380569718233,2.29642728053447e-08,1.23815100521309e-07,8.44061619657592
"A_33_P3306828",-1.74385062288461,3.72520061163462,-6.04371718302883,2.29736364707201e-08,1.23846051960042e-07,8.44021729905428
"A_23_P32165",1.64716249615386,4.52057041923077,6.04174666351983,2.31830680005583e-08,1.2495534743978e-07,8.43133769475597
"A_33_P3367836",-1.44512964999999,3.37692312884615,-6.04148846794452,2.32106485113986e-08,1.25084281580504e-07,8.43017431107872
"A_33_P3264163",-1.29159091730768,3.98320488942308,-6.04106427194832,2.32560313556424e-08,1.25309098333847e-07,8.4282630109845
